Link,Price,Date,Text,Location,Area,Rooms,Located Floor,Number of Floors,Repair,Document
https://emlak.az/1171635-satilir-3-otaqli-131-m2-yeni-tikili-ag-seher.html,['471 490'],07.12.2024,['Park kvartalında Ekslüziv variant hazır daxili kreditdə mənzil.Qanuni 3 otaqlı tam yelçəkən mənzil.Bİnada təmir işləri davam edir.Bina 2025ci ildə təhvil veriləcək.Öz mənzilinizə 50% ilkin ödəniş ödəməklə 1 illik fazisiz daxili kreditlə əldə edə bilərsiniz.Ətraflı məlumat üçün əlaqə saxlayınOfis xidmet haqqi 1%'],['Ünvan: park küçəsi'],131 m2,3,2,8,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1174183-satilir-3-otaqli-110-m2-yeni-tikili-badamdar.html,['280 000'],07.12.2024,"['Badamdar qəsəbəsində, ""Olympus Park Səbail"" yaşayış kompleksində, QANUNİ 3 otaqlı, keyfiyyətli və zövqlü təmirli mənzil satılır.Qaz, su, işıq daimidir. Mənzil bütünlüklə isti döşəmə ilə təchiz olunub. Radiator yerləri də mövcuddur. 2 balkon var, biri cambalkondur.Mənzilin təmirində Grohe, Hansgrohe, Lume grand, Hikvision kimi tanınmış firmaların məhsullarından istifadə edilib.Binada Finlandiyanın ""KONE"" firmasının istehsal etdiyi 3 ədəd səssiz, sürətli liftlər quraşdırılıb.Mənzil infrastruktur və nəqliyyat cəhətdən çox əlverişli yerdə yerləşir. Yaxınlıqda bütün vacib iaşə obyektləri mövcuddur.""İçərişəhər"" və ""Elmlər Akademiyası"" metrostansiyalarına yaxındır.Sənəd müqavilədir. ÇIXARIŞ yaxın zamanda veriləcək. Binada yaşayış var. Əşyalı satılır. Real alıcı ilə qiymətdə razılığa gəlmək olar.OFİS XİDMƏT HAQQI - 1%']",['Ünvan: Tofiq Məmmədov küçəsi'],110 m2,3,13,18,Əla təmirli,Müqavilə
https://emlak.az/1180500-satilir-3-otaqli-108-m2-yeni-tikili-28-may-m.html,['350 000'],07.12.2024,"['SATILIR-------------------------------------------------------------Ünvan : 28 May m/s Dilarə Əliyeva küç. Səməd Vurğun parkına yaxın* Tikili növü : Yeni* Mərtəbə: 10/15* Otaq sayı: 3 otağa düzəlmə* Sahə: 108 m²* Təmir: Təmirli* Sənəd: Müqavilə* Nağd alış: 350.000 ₼ (Daxili kredit var)* Qeyd : Təmirdən sonra yaşayış olmayıb, eyvanı.-------------------------------------------------------------Binada kamera müşahidə və mühafizə sistemi. Geniş və səliqəli blok həmcinin sürətli və müasir stanartlara cavab verən liftlər var. Binanın geniş maşınsız həyəti var.-------------------------------------------------------------Mənzil və bina ilə daha yaxından tanış olmaq üçün əlaqə saxl aya bilərsiz.']","['Ünvan: Dilarə Əliyeva küç, 63']",108 m2,3,8,15,Əla təmirli,Müqavilə
https://emlak.az/1180499-satilir-2-otaqli-91-m2-yeni-tikili-neriman-nerimanov-m.html,['250 000'],07.12.2024,['N.Nərimanov r-nu Həsənoglu küçəsində 12 mərtəbəli binanın 8 mərtəbəsində ümumi sahəsi 91 kv/m olan qanuni 2 otaqlı mənzil satılır.Mənzil yaxşı təmirlidir.Otaqlar geniş işıqlı və əşyalıdır.Qaz su işıq daimidir.Sənədi kupçadır.'],['Ünvan: Həsənoglu'],91 m2,2,8,12,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1180498-satilir-3-otaqli-146-m2-yeni-tikili-genclik-m.html,['265 000'],07.12.2024,['TƏCİLİ SATILIR.Nəsimi rayonu - Kral Şadlıq sarayı yaxınlığında prestijni binada.--Gənclik metrosuna piyada 8-9 dəqiqə məsafədə--Çıxarış ən yaxın müddətdə veriləcək--Ofis haqqı 1%'],['Ünvan: Həsən Əliyev küç.'],146 m2,3,6,16,Təmirsiz,Müqavilə
https://emlak.az/1180497-satilir-4-otaqli-154-m2-yeni-tikili-nesimi-r.html,['520 000'],07.12.2024,"['Tecili Satilir!!! Kupca Qaz!!!Nesimi Bazarina, Koala park, Zorgi Parki, Koroglu Parkina yaxin 18 mertebeli Yeni Tikili Kupcali ve Qazli binanin 7-ci mertebesinde, umumi sahesi 154kv/m olan 4 otaqli SUPER temirli menzil satilir. Temirden sonram demey olar ki menzilde yaşayiş olmayib. Menzilin 2 sanitar qovşagi, 2 eyvani ve 1 qardirob otagi var. Binada 24 saat muhafize xidmeti ve kamera nezaret sistemi var, 2 suretli SİGMA lifti ve 2 mertebeli yer alti Parkinqi var. Elave melumat ucun elaqe saxlaya bilersiz. Alici tereften xidmet haqqi 1%.Real aliciya ENDİRİM olunacaq.']",['Ünvan: Azadliq pr.'],154 m2,4,7,18,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180495-satilir-3-otaqli-108-m2-yeni-tikili-28-mall.html,['350 000'],07.12.2024,"['SATILIR-------------------------------------------------------------Ünvan : 28 May m/s Dilarə Əliyeva küç. Səməd Vurğun parkına yaxın* Tikili növü : Yeni* Mərtəbə: 10/15* Otaq sayı: 3 otağa düzəlmə* Sahə: 108 m²* Təmir: Təmirli* Sənəd: Müqavilə* Nağd alış: 350.000 ₼ (Daxili kredit var)* Qeyd : Təmirdən sonra yaşayış olmayıb, eyvanı.-------------------------------------------------------------Binada kamera müşahidə və mühafizə sistemi. Geniş və səliqəli blok həmcinin sürətli və müasir stanartlara cavab verən liftlər var. Binanın geniş maşınsız həyəti var.-------------------------------------------------------------Mənzil və bina ilə daha yaxından tanış olmaq üçün əlaqə saxlaya bilərsiz.']",['Ünvan: Dilarə Əliyeva küç'],108 m2,3,8,15,Əla təmirli,Müqavilə
https://emlak.az/1180493-satilir-3-otaqli-141-m2-yeni-tikili-8-noyabr-m.html,['395 000'],07.12.2024,"['GÖZƏL MƏNZİL SATIŞDADIR! QİYMƏT ENDİRİLDİ! ALMAGA TƏLƏSİN! SİZİDƏ PREMİUM BİNA BELƏ EVİNİZ OLSUN!Bina yerləşir keçmiş Nəqliyyat Nazirliyinən üzbə üz, ""Bol mart""ın üstü. Ətrafında həyat üçün lazım olan bütün komunikasiyalar mövcuddur. Binanın yeraltı qarajı, parkinq yeri, uşaqların oynaması üçün meydançalar.Mənzil işıqlı, gözəl, əla təmirli, qanuni 3 otaqlı, 2 sanitar qovşağı, 2 balkonu, böyük mətbəxi və geniş dəhlizi. Əşyalar və elektrotexnika qiymətə daxildir. Binada Mərkəzi istilik və soyutma sistemi mövcuddur (bu kompleksdə qaz olmur). Binaya çıxarış verilib. Mənzili alan şəxs Asan xidmətdən çıxarəşı əldə edə bilər.OFİS HAQQI - 1%']",['Ünvan: Tiflis prospekti'],141 m2,3,9,15,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180487-satilir-2-otaqli-50-m2-yeni-tikili-neriman-nerimanov-m.html,['173 000'],07.12.2024,['KUPÇALI+İPOTEKAYA YARARLI....!!!!!!Şəhərin mərkəzində Nərmanov Rayonu Əliyar Əliyev küçəsində...!!!!! Yatırım üçün əla təklif Kirayə rahtliqla 700-manata vermek olar.!!!!! Yeni tikilmiş olan binanın 14+cu mərtəbəsində Tam təmirli və əşyalı mənzil satışa təqdim olunur...!!!! Mənzil sənətdə qanuni iki otaq kimi qeyd olunub və Çixarışda Əldədi Mansart sayılmir..!!!!! Binanın geniş həyəti yeraltı qarajı səssiz sürətli liftləri və 7/24 mühafizəsi mövcudur...!!!!Real alıclar ətraflı məlumat üçün zənglə əlaqə saxlaya bilər...!!!ŞİRKƏTİN XİDMƏT HAQQI 1% TƏŞKİL EDİR....!!!!!'],['Ünvan: Əliyar Əliyev küç.'],50 m2,2,14,14,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180486-satilir-2-otaqli-60-m2-yeni-tikili-hezi-aslanov-m.html,['120 000'],07.12.2024,['TEMIRDEN SONRA YASAYİS OLMAYİB..KUPCALI IPOTEKAYA yararli...Hazi Aslanov metrosuna 10 deq piyada mesafa.18 mertabali binanin12  ci mertabasinde 2 otaqa mohtesem sekilde duzelma manzil satisa cixarilib… Bina tam yol qiraginda dayanacaqa 1 deq mesafada yerlasir…Mektab ve baxca supermarketlar tam binanin yaninda yerlasir.. Sirkat haqqi alici terafdan 1 %'],['Ünvan: Genca pr.'],60 m2,2,12,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1165892-satilir-4-otaqli-180-m2-yeni-tikili-8-noyabr-m.html,['420 000'],07.12.2024,['TECİLİ....!!!!!KUPÇALI+İPOTEKAYA YARARLI....!!!!!Tibb universetinə yaxın....!!!!!Şəhərin mərkəzində Qanuni 4-otaqvə 2-Sanuzel olan mənzil satışa təqdim olunur....!!!!! Mənzilin sənəti KUPÇADİR....!!!! Binada Qaz+su+işiq daimdir....!!!!! Binanın geniş həyəti yeraltı qarajı səssiz sürətli liftləri və 7/24 mühafizəsi mövcudur....!!!! Binın ətrafında bütün növ içtimi iaşə obyektləri mövcudur....!!!!!!Real alıclar ətaflı məlumat üçün zənglə əlaqə saxlaya bilər.....!!!!ŞİRKƏTİN XİDMƏT HAQQI 1% TƏŞKİL EDİR....!!!!!'],['Ünvan: Xan Şuşinski'],180 m2,4,19,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1167507-satilir-3-otaqli-134-m2-yeni-tikili-28-may-m.html,['365 000'],07.12.2024,['TƏCİLİ SATILIR!!!KUPÇALI İPOTEKAYA YARARLI.Dəyərli müşdərilər sizlərə yenicə satışa çıxmış çox təcili satılan mənzili təklif edirik.EV+QARAJQanuni 3 otağ 2 sanuzel evro remont əşyalı satılır.Mənzil dəyərindən aşağı təklif olunur buyrun dəyərləndirin.Mənzil yerləşir nərmanov rayonu təbriz k 28 may metrosuna 10 dəqə piyada məsafədə.Şərq bazarı təhsil nazirliyi yaşıl bazar təfəkkür unversiteti ada unversiteti gənclik metrosu və sƏtraflı məlumata görə zəng vurun.'],['Ünvan: Qarabağ küçəsi'],134 m2,3,5,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180485-satilir-2-otaqli-66-m2-yeni-tikili-insaatcilar-m.html,['140 000'],07.12.2024,"['İNŞAATÇILAR METROSUNUN YAXINLIĞINDA MƏNZİL.İnşaatçılar metrosunun yaxınlığında Asan xidmətin yanında 14 mərtəbəli yeni tikilinin  11-ci mərtəbəsində ümumi sahəsi 66 kvm olan 2 otaqlı mənzil satılır. Kombi istilik sistemi ilə təchiz olunub.Qaz,su,işıq daimidir.Şirkət haqqı alıcı tərəfindən 1%']",['Ünvan: №3 Asan Xidmət'],66 m2,2,11,14,Əla təmirli,Müqavilə
https://emlak.az/1180484-satilir-3-otaqli-71-m2-yeni-tikili-insaatcilar-m.html,['195 000'],07.12.2024,"['ƏLA TƏKLİF! FÜRSƏTİ QAŞIRMAYIN!Bina yerləşir prestijli yaşayış komplekslərin birində. ""İnşaatçılar"" metro stansiyasına 4 dəqiqəlik piyada məsafədə. Binanın həyətində uşaqların oynaması üçün meydança, sakinlərin istirahəti üçün besetkalar. Ətrafında həyat üçün lazım olan bütün komunikasiyalar mövcuddur.Mənzil gözəl təmirli, işıqlı, qanuni 2 otaqdan 3 otaq-studio uğurla düzəldilmiş, 2 sanitar qovşağı, 1 bağlı balkonu və geniş dəhlizi. Alan şəxs uduzmuyacaq.OFİS HAQQI-1%.']",['Ünvan: A.M.Şərifzadə küçəsi'],71 m2,3,18,19,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180481-satilir-4-otaqli-136-m2-yeni-tikili-sah-ismayil-xetai-m.html,['286 000'],07.12.2024,"['___ ***TƏCİLİ SATILIR ***___✦ Metro: Xətai rayonu, Şah İsmayıl Xətai  metrosu, K. Səfərəliyeva  küçəsi.✦ MTK: Selenium yeni yaşayış kompleksi.✦ 4 - otaqlı✦ Sahəsi  136 m2✦ Mertebe 2/16✦ Təmirsiz ( pod mayak )✦ Sənəd _Müqavilə_✦ Yaxınlıqda Məktəb Bağça 7/24 Supermarketlər var✦ Binada Yeraltı və Yerüstü Avto Parking Mövcuddur✔️Ofis xidmet haqqi 1 %---------------------------------------------------------------------------------']",['Ünvan:  K. Səfərəliyeva  küçəsi'],136 m2,4,2,16,Təmirsiz,Müqavilə
https://emlak.az/1180480-satilir-2-otaqli-68-m2-yeni-tikili-yeni-yasamal.html,['125 000'],07.12.2024,"['ÇOX GÖZƏL MƏNZİL SATIŞA ÇIXDI! ƏLA TƏKLİF!Bina yerləşir Albalı uşaq baxçasının yanında, çox sakit məntəgələrin birində. Ətrafında bütün komunikasiyalar mövcuddur.Mənzil qanuni 2 otaqlı, yaxşı təmirli, 1 sanitar qovşağı, mətbəx və geniş dəhlizdən ibarətdir. Əşyalar qiymətə daxildir! Çıxarışda 56kvm-dir, realda 68kvm-dir. Şəhərə və dənizə gözəl mənzərə. Mənzilə baxdıqdan sonra real müştəriyə çox yaxşı endirim olacaq. İPOTEKAYA YARARLIDIR!OFİS HAQQI-1%.']",['Ünvan: 7-ci Alatava'],68 m2,2,18,20,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1180477-satilir-3-otaqli-148-m2-yeni-tikili-yasamal-r.html,['230 000'],07.12.2024,"['Grand Heyat Yasayis Kompleksi, 27/26 148 kv 3 otaqli temirsiz menzil satilir. Menzil Hal hazirda daxili hipotekadadir.Ele catan mebleg 230000 Azn. Qaliq Borc 80000 Azn ( Faizsiz). 5 il 6 ay borc qalib. Ayliq odenis 1573 Azn']",['Ünvan: Tiblisi Prospekti'],148 m2,3,26,27,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1180476-satilir-3-otaqli-75-m2-yeni-tikili-neriman-nerimanov-m.html,['220 000'],07.12.2024,"['YENİ TİKİLİ,YENİ TƏMİR,İLK YAŞAYAN SİZ OLUN!!!Təmir super.Bütün əşyalarla bir yerdə satılır.Təmirdən sonra ilk alan şəxs yaşayacaq.İnfrastruktur cəhətdən yaxşı yerdə yerləşir.15 mərtəbəli yeni tikilinin 14-cü mərtəbəsində yerləşir.2 otaqdan 3 otağa düzəlmədir.Əşyalar yenidir.Yeni tikili olduğu üçün hələ kupça alınmayıb.Maraqlanan şəxslər əlaqə saxlaya bilər.']",['Ünvan: Əliəşrəf Əlizadə küçəsi'],75 m2,3,14,15,Əla təmirli,Yoxdur
https://emlak.az/1180474-satilir-2-otaqli-55-m2-yeni-tikili-20-yanvar-m.html,['115 000'],07.12.2024,['⚜️MELISA PARK⚜️20 Yanvar metrosunun yaxinda Yeni tikili 20 mertebeli binanin 16 ci mertebesinde QANUNU 2 Otagli Menzil satilir20 yanvar metrosuna 5 deqiqelik piyada mesafede yerlesirBİnanin Altinda market yaxinliginda baxca mekteb aptek var!!Menzilin temirde bahali materiallarda isdifade olunubİSTİLİK sistemi KOMBİDİR!!Ozu ucun temir edib ev yiyesiHazir IPOTEKADADIR!!!!117 min ilkin odenis qalig borc ise 38 minidir!!!Qaz Su İsig daimidirButun Esyalari qalirKUPÇA(ÇİXARİŞ)+TEX PASPORTU VARİPOTEKAYA YARARLİDİROfis HAqqi 1%'],['Ünvan: tiblisi pr'],55 m2,2,16,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180473-satilir-3-otaqli-120-m2-yeni-tikili-nesimi-m.html,['300 000'],07.12.2024,"['*TƏCİLİ SATILIR*SƏNƏD KUPÇA (ÇIXARIŞ)*İPOTEKAYA YARARLI*TAM TƏMİRLİ*QANUNİ 3 OTAQNƏSİMİ r-nu Nizami m/st-na piyada məsafədə, Zabitlər parkının yaxınlığında qanuni 3 otaqlı, tam təmirli mənzil satışa çıxarıldı.Mənzildə qaz, su. işıq daimidir, istilik sistemi kombidir.Binada yeraltı və yerüstü parking, 24 saat kamera nəzarəti, mühafizə xidməti var.Bina infrastruktur cəhətdən ideal ərazidə yerləşir, ətrafda bütün iaşə obyektləri mövcuddur.Real alıcıya endirim olunacaq.Ətraflı məlumat üçün əlaqə saxlayın.OFİS HAQQI 1%']",['Ünvan: Nizami küç.'],120 m2,3,14,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180471-satilir-3-otaqli-130-m2-yeni-tikili-20-yanvar-m.html,['300 000'],07.12.2024,"['Yeni tikilmiş binada 3 otaqlı 130kvm mənzil satılır. Mənzil 20 yanvar və Memar Əcəmi metrosuna yaxın . Məktəb, uşaq baxçası, Uşaq poliklinikası, Bəyaz şadlıq evi, idman və üzgüçülük zalı, mağazalar, banklar, kafe və avtobus dayanacağıda yaxınlığında var. Mənzil komfort, rahatlıq və müasir həlləri qiymətləndirənlər üçün ideal seçimdir. Mənzil yüksək mərtəbədə yerləşir və şəhərə gözəl mənzərə açılır. Geniş pəncərələr çoxlu təbii işığa imkan verir və rahat atmosfer yaradır. Plana geniş mətbəx-qonaq otağı, yataq otağı, ayrı hamam və koridor daxildir. Binada liftlər, videomüşahidə sistemi və yanğın siqnalizasiyası var. Yaşayış sahəsinə uşaq meydançası və istirahət zonaları daxildir. Tam məlumat ücün zəng edin. Whatsapp da aktivdi.Ofis xidmət haqqı 1 %']","['Ünvan: Asif Məhərrəmov küçəsi,']",130 m2,3,15,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180469-satilir-3-otaqli-140-m2-yeni-tikili-nerimanov-r.html,['465 000'],07.12.2024,"['Baki Kongress Merkezin Yaxinliginda, Yeni tikilide, ZUMRUD RESIDENCE , Yasayis Binasinda, 17/7  140 kv 3 otaqli ela temirli menzil satilir.']",['Ünvan: Balaemi Dadasov kucesi'],140 m2,3,7,17,Əla təmirli,Müqavilə
https://emlak.az/1180466-satilir-3-otaqli-130-m2-yeni-tikili-8-km.html,['279 000'],07.12.2024,['TECILI QIYMET ENDI....Azadliq metro stansiyasi yaxinliqinda qanuni 3 otaq ela temirli menzil satisa cixdi. Menzil Infrastruktur cehetden ela noqtede yerlesir. Qiymet 15000 manat endi. Menzil ipotekaya tam yararlidir. Senedler qaydasindadir. Alqi satqiya tam hazirdir. Etrafli melumat ucun elaqe saxlayin. Bunun kimi basqa menzillerimizde movcuddur. Ofisin xidmet haqqi alici terefinden 1% teskil edir.'],['Ünvan: Ecemi Naxcivani kucesi'],130 m2,3,12,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180465-satilir-4-otaqli-180-m2-yeni-tikili-8-noyabr-m.html,['470 000'],07.12.2024,['TƏCİLİ satılır!!!Kupçalı!!!Grant Həyat yaşayış kompleksində.İs petrolun yanı.Sanizel 2 vanna otağı təmirli mənzil.Qiymət 470000.Təcili satıldığı üçün bazar qiymətindən Aşağı təklif olunur.Pod mayak qiymətinə.Reyal alıcıya yerində yenə yüksək endirim olacaq .Evin Əşiyalarıda qalacaq.Ətraflı məlumata görə zəng vurun.Ofisin xidmət haqqı 1%'],['Ünvan: Tiblisi Prospekti'],180 m2,4,7,24,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180463-satilir-3-otaqli-110-m2-yeni-tikili-nerimanov-r.html,['247 000'],07.12.2024,"['East Residence , Qarabag kucesi, Tek bloklu Binada Yeni tikilide, 14/6 110 kv 3 otaqli temirsiz menzil satilir.']",['Ünvan: Qarabag  kucesi'],110 m2,3,6,14,Təmirsiz,Müqavilə
https://emlak.az/1180461-satilir-3-otaqli-65-m2-yeni-tikili-9-mkr.html,['165 000'],07.12.2024,"['9 cu mikrayon köhnə Favorit marketin binasında üzü həyətə baxan mənzil satılır. Mənzil yüksək keyfiyyətli tikinti materiyaları ilə təmir edilib.Mənzilin quruluşu kiçik ailəyə rahat yaşamağa imkan yaradır. İsti döşəmə sistemi mövcuddur.Mənzil hazır vəziyyətdə əşyaları ilə birgə satılır.Bina ətrafı ərazidə yüksək keyfiyətli xidməti eləcə də yaxınlığında yerləşən marketlər,bağça və məktəblərə yaxınlıgı ilə seçilir.']",['Ünvan: Mir Cəlal'],65 m2,3,12,18,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1180459-satilir-3-otaqli-82-m2-yeni-tikili-azadliq-prospekti-m.html,['86 000'],07.12.2024,"['AZADLIQ və KOROĞLU METROSUNA YAXIN MƏNZİL.Binəqədi rayon Gənclər şəhərciyində 7 mərtəbəli yeni tikili binanın 2-ci mərtəbəsində 2 otaqdan 3 otağa düzəlmiş ümumi sahəsi 82 kvm olan mənzil satılır. Hər 2 metroya 10 dəqiqəlik yol var.Qaz,su,işıq daimidir.Şirkət haqqı alıcı tərəfindən 1%']",['Ünvan: Binəqədi Gənclər şəhərciyi'],82 m2,3,2,7,Orta təmirli,Çıxarış (Kupça)
https://emlak.az/1180457-satilir-2-otaqli-75-m2-yeni-tikili-28-may-m.html,['249 000'],07.12.2024,"['⭐️⭐️⭐️⭐️SATILIR⭐️⭐️⭐️⭐️Qiymet……. 249.000azn⭐️Unvan…….. Nərimanov⭐️Otaq sayi…  2 otaq⭐️Sahe……….. 75 kv.m⭐️Mertebe….. 15/14-ü⭐️Qaz,İşıq,Su……………. Var⭐️Sened……… Müqavilə⭐️Mtk………….. Premium 5*']",['Ünvan: Tebriz kucesi'],75 m2,2,14,16,Əla təmirli,Müqavilə
https://emlak.az/1180455-satilir-2-otaqli-60-m2-yeni-tikili-neriman-nerimanov-m.html,['202 000'],07.12.2024,['İPOTEKAYA YARARLIDIR!Tibb universiteti və 1 saylı Asan xidmət mərkəzinin yaxınlığında yerləşən 18 mərtəbəli yeni tikilinin 10-cu mərtəbəsində ümumi sahəsi 60 kvm olan qanuni 2 otaqlı tam təmirli mənzil satılırMənzil infrastruktur cəhətdən ideal yerdə yerləşirQaz su işıq daimidirŞirkətin xidmət haqqı alıcı tərəfindən 1 %'],['Ünvan: Möhsün Sənani'],60 m2,2,10,18,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180453-satilir-4-otaqli-243-m2-yeni-tikili-elmler-akademiyasi-m.html,['800 000'],07.12.2024,['İpatekaya yararlı.Yeni tikili binada.----------------------------------------------------------Elmlər Akademyası metrosuna piyada məsafədə yeni tikili binada qanuni 4 otaqlı ideal təmirli mənzil Satılır . Qaz su işıq daimidir . Binada sürətli Liftlər var . Ən əsası mənzilin gözəl şəhərə panaraması var .----------------------------------------------------------Real alıcılar əlaqə saxlasınOfisin xidmət haqqı alıcı tərəfindən 1 % təşkil edir'],['Ünvan: Hüseyin Cavid prospekti'],243 m2,4,16,18,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180451-satilir-5-otaqli-121-m2-yeni-tikili-qebele.html,['150 000'],07.12.2024,['Şəhərin mərkəzində yerləşir tam təmirlidir 3 sayli məktəbin yanında yerləşir'],['Ünvan: Heyder Əliyev pr'],121 m2,5,1,1,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180447-satilir-3-otaqli-110-m2-yeni-tikili-insaatcilar-m.html,['229 000'],07.12.2024,"['Yasamal rayonu, Əsəd Əhmədov küçəsi, Arabaçı MTK-ya məxsus  16 mərtəbəli yeni tikili binanın 6-cı mərtəbəsində ümumi sahəsi 110 kv/m olan qanuni 3 otaqlı SUPER təmirli mənzil satılır. Binada qaz, su, işıq daimidir. İstilik sistemi kombidir. Mənzil çox ideal şəkildə təmir olunub və şəxsi yaşayış üçün təmir olunduğundan çox keyfiyyətli materiallardan istifadə olunub.Təmirdən sonra yaşayış olmayıb. Yerləşmə yerinə görə çox ideal yerdə yerləşir və ətrafda hər növ iaşə obyektləri mövcuddur. İnşaatçılar metrostansiyasına 5-6 dəqiqəlik piyada məsafədə yerləşir. Mənzil qismən əşyalı satılır. Mənzilin sənədi ÇIXARIŞDIR ( KUPÇA ) və İPOTEKAYA yararlıdır.Mənzilin QİYMƏTİ: 229 000AZNŞirkətin xidmət haqqı mənzilin nağd satış dəyərinin 1%-i təşkil edir.']","['Ünvan: Yasamal rayonu, Əsəd Əhmədov küçəsi']",110 m2,3,6,16,Əla təmirli,Çıxarış (Kupça)
